Link,Thương hiệu,Tên sp,Thông tin,Giá,Tên khách hàng,Rating,Hài lòng,Đánh giá,RAM,Loại RAM,Tốc độ Bus RAM,Hỗ trợ RAM tối đa,Ổ cứng,Công nghệ CPU,Số nhân,Số luồng,Tốc độ CPU,Tốc độ tối đa,NPU,Hiệu năng xử lý AI (TOPS),Màn hình,Độ phân giải,Tần số quét,Độ phủ màu,Công nghệ màn hình,Màn hình cảm ứng,Độ sáng SDR,Card màn hình,Công nghệ âm thanh,DTS,Cổng giao tiếp,Kết nối không dây,Webcam,Đèn bàn phím,Tính năng khác,Tản nhiệt,Khe đọc thẻ nhớ,Kích thước,Chất liệu,Thông tin Pin,Hệ điều hành,Thời điểm ra mắt,Dài(mm),Rộng(mm),Dày(mm),Trọng Lượng(kg)
https://www.thegioididong.com/laptop/acer-aspire-3-a315-59-5283-i5-nxk6tsv00b?utm_flashsale=1,Acer,Laptop Acer Aspire 3 A315 59 5283 i5 1235U/8GB/512GB/Win11 (NX.K6TSV.00B),"Bộ sản phẩm gồm: Sách hướng dẫn, Thùng máy, Sạc Laptop Acer
Hư gì đổi nấy 12 tháng tại 2961 siêu thị toàn quốc (miễn phí tháng đầu) Xem chi tiết
Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng  Xem địa chỉ bảo hành",12490000,Anh Long,5,0,Rất tốt,8 GB,DDR4 2 khe (1 khe 8 GB + 1 khe rời),Từ 2400 MHz (Hãng công bố),32 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",Intel Core i5 Alder Lake - 1235U,10,12,1.3GHz,Turbo Boost 4.4 GHz,,,"15.6""",Full HD (1920 x 1080),60Hz,,TFT,,,Card tích hợp - Intel UHD Graphics (Iris Xe Graphics chỉ hoạt động với RAM kênh đôi),Stereo speakers,,LAN (RJ45),Bluetooth,HD webcam,Không có đèn,,,,Dài 362.9 mm - Rộng 241.26 mm - Dày 19.9 mm - 1.7 kg,Vỏ nhựa,"3-cell, 40Wh",Windows 11 Home SL,2022,362.9,241.26,19.9,1.7
https://www.thegioididong.com/laptop/acer-aspire-3-a315-59-5283-i5-nxk6tsv00b?utm_flashsale=1,Acer,Laptop Acer Aspire 3 A315 59 5283 i5 1235U/8GB/512GB/Win11 (NX.K6TSV.00B),"Bộ sản phẩm gồm: Sách hướng dẫn, Thùng máy, Sạc Laptop Acer
Hư gì đổi nấy 12 tháng tại 2961 siêu thị toàn quốc (miễn phí tháng đầu) Xem chi tiết
Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng  Xem địa chỉ bảo hành",12490000,VO PHAN TOAN,4,0,Tốt,8 GB,DDR4 2 khe (1 khe 8 GB + 1 khe rời),Từ 2400 MHz (Hãng công bố),32 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",Intel Core i5 Alder Lake - 1235U,10,12,1.3GHz,Turbo Boost 4.4 GHz,,,"15.6""",Full HD (1920 x 1080),60Hz,,TFT,,,Card tích hợp - Intel UHD Graphics (Iris Xe Graphics chỉ hoạt động với RAM kênh đôi),Stereo speakers,,LAN (RJ45),Bluetooth,HD webcam,Không có đèn,,,,Dài 362.9 mm - Rộng 241.26 mm - Dày 19.9 mm - 1.7 kg,Vỏ nhựa,"3-cell, 40Wh",Windows 11 Home SL,2022,362.9,241.26,19.9,1.7
https://www.thegioididong.com/laptop/acer-aspire-3-a315-59-5283-i5-nxk6tsv00b?utm_flashsale=1,Acer,Laptop Acer Aspire 3 A315 59 5283 i5 1235U/8GB/512GB/Win11 (NX.K6TSV.00B),"Bộ sản phẩm gồm: Sách hướng dẫn, Thùng máy, Sạc Laptop Acer
Hư gì đổi nấy 12 tháng tại 2961 siêu thị toàn quốc (miễn phí tháng đầu) Xem chi tiết
Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng  Xem địa chỉ bảo hành",12490000,Ngô Mỹ,4,0,"Sẽ giới thiệu cho bạn bè, người thân",8 GB,DDR4 2 khe (1 khe 8 GB + 1 khe rời),Từ 2400 MHz (Hãng công bố),32 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",Intel Core i5 Alder Lake - 1235U,10,12,1.3GHz,Turbo Boost 4.4 GHz,,,"15.6""",Full HD (1920 x 1080),60Hz,,TFT,,,Card tích hợp - Intel UHD Graphics (Iris Xe Graphics chỉ hoạt động với RAM kênh đôi),Stereo speakers,,LAN (RJ45),Bluetooth,HD webcam,Không có đèn,,,,Dài 362.9 mm - Rộng 241.26 mm - Dày 19.9 mm - 1.7 kg,Vỏ nhựa,"3-cell, 40Wh",Windows 11 Home SL,2022,362.9,241.26,19.9,1.7
https://www.thegioididong.com/laptop/acer-aspire-5-a515-58gm-51lb-i5-nxkq4sv002,Acer,Laptop Acer Gaming Aspire 5 A515 58GM 51LB i5 13420H/16GB/512GB/4GB RTX2050/Win11 (NX.KQ4SV.002),"Bộ sản phẩm gồm: Sách hướng dẫn, Thùng máy, Sạc Laptop Acer
Hư gì đổi nấy 12 tháng tại 2961 siêu thị toàn quốc (miễn phí tháng đầu) Xem chi tiết
Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng  Xem địa chỉ bảo hành",16990000,Đinh Võ Quốc Việt,3,1,Laptop mình dùng phải có sạc mới mở được còn khi rút sạc là tắt là sao vậy ad,16 GB,DDR4 2 khe (1 khe 8 GB + 1 khe 8 GB),3200 MHz,32 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",Intel Core i5 Raptor Lake - 13420H,8,12,2.1GHz,Turbo Boost 4.6 GHz,,,"15.6""",Full HD (1920 x 1080),60Hz,,Tấm nền IPS,,,"Card rời - NVIDIA GeForce RTX 2050, 4 GB",Acer Purified Voice,,LAN (RJ45),Wi-Fi 6E (802.11ax),Full HD Webcam,Đơn sắc - Màu trắng,Bảo mật vân tay,,,Dài 361 mm - Rộng 237 mm - Dày 17.9 mm - 1.7 kg,Vỏ nhựa - nắp lưng bằng kim loại,"3-cell, 50Wh",Windows 11 Home SL,2023,361,237,17.9,1.7
https://www.thegioididong.com/laptop/acer-aspire-5-a515-58gm-51lb-i5-nxkq4sv002,Acer,Laptop Acer Gaming Aspire 5 A515 58GM 51LB i5 13420H/16GB/512GB/4GB RTX2050/Win11 (NX.KQ4SV.002),"Bộ sản phẩm gồm: Sách hướng dẫn, Thùng máy, Sạc Laptop Acer
Hư gì đổi nấy 12 tháng tại 2961 siêu thị toàn quốc (miễn phí tháng đầu) Xem chi tiết
Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng  Xem địa chỉ bảo hành",16990000,Nguyễn Thị Nhu Mỹ,3,1,Máy sài được 6 tháng thì gim vào thì máy sài được rút ra thì cúp nguồn pin không hiện,16 GB,DDR4 2 khe (1 khe 8 GB + 1 khe 8 GB),3200 MHz,32 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",Intel Core i5 Raptor Lake - 13420H,8,12,2.1GHz,Turbo Boost 4.6 GHz,,,"15.6""",Full HD (1920 x 1080),60Hz,,Tấm nền IPS,,,"Card rời - NVIDIA GeForce RTX 2050, 4 GB",Acer Purified Voice,,LAN (RJ45),Wi-Fi 6E (802.11ax),Full HD Webcam,Đơn sắc - Màu trắng,Bảo mật vân tay,,,Dài 361 mm - Rộng 237 mm - Dày 17.9 mm - 1.7 kg,Vỏ nhựa - nắp lưng bằng kim loại,"3-cell, 50Wh",Windows 11 Home SL,2023,361,237,17.9,1.7
https://www.thegioididong.com/laptop/acer-aspire-5-a515-58gm-51lb-i5-nxkq4sv002,Acer,Laptop Acer Gaming Aspire 5 A515 58GM 51LB i5 13420H/16GB/512GB/4GB RTX2050/Win11 (NX.KQ4SV.002),"Bộ sản phẩm gồm: Sách hướng dẫn, Thùng máy, Sạc Laptop Acer
Hư gì đổi nấy 12 tháng tại 2961 siêu thị toàn quốc (miễn phí tháng đầu) Xem chi tiết
Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng  Xem địa chỉ bảo hành",16990000,Huỳnh Vũ Tường,3,1,"Máy đẹp nhưng hay bị lỗi wifi, tôi không đánh giá cao sự phục vụ của nhân viên cửa hàng ở đây.",16 GB,DDR4 2 khe (1 khe 8 GB + 1 khe 8 GB),3200 MHz,32 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",Intel Core i5 Raptor Lake - 13420H,8,12,2.1GHz,Turbo Boost 4.6 GHz,,,"15.6""",Full HD (1920 x 1080),60Hz,,Tấm nền IPS,,,"Card rời - NVIDIA GeForce RTX 2050, 4 GB",Acer Purified Voice,,LAN (RJ45),Wi-Fi 6E (802.11ax),Full HD Webcam,Đơn sắc - Màu trắng,Bảo mật vân tay,,,Dài 361 mm - Rộng 237 mm - Dày 17.9 mm - 1.7 kg,Vỏ nhựa - nắp lưng bằng kim loại,"3-cell, 50Wh",Windows 11 Home SL,2023,361,237,17.9,1.7
https://www.thegioididong.com/laptop/acer-aspire-5-a515-58gm-51lb-i5-nxkq4sv002,Acer,Laptop Acer Gaming Aspire 5 A515 58GM 51LB i5 13420H/16GB/512GB/4GB RTX2050/Win11 (NX.KQ4SV.002),"Bộ sản phẩm gồm: Sách hướng dẫn, Thùng máy, Sạc Laptop Acer
Hư gì đổi nấy 12 tháng tại 2961 siêu thị toàn quốc (miễn phí tháng đầu) Xem chi tiết
Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng  Xem địa chỉ bảo hành",16990000,Nguyễn Thị Kiều Loan,3,1,"mình vừa mua chiều nay, khi mở cùng lúc tab google meet đã tắt mic và tắt cam và youtube thì bên youtube không thể nghe nhạc được, âm thanh tệ hơn lúc bình thường và bị mất tiếng nhạc nền, chỉ nghe được tiếng hát nhưng cũng bị rè. Mong được hỗ trợ ạ",16 GB,DDR4 2 khe (1 khe 8 GB + 1 khe 8 GB),3200 MHz,32 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",Intel Core i5 Raptor Lake - 13420H,8,12,2.1GHz,Turbo Boost 4.6 GHz,,,"15.6""",Full HD (1920 x 1080),60Hz,,Tấm nền IPS,,,"Card rời - NVIDIA GeForce RTX 2050, 4 GB",Acer Purified Voice,,LAN (RJ45),Wi-Fi 6E (802.11ax),Full HD Webcam,Đơn sắc - Màu trắng,Bảo mật vân tay,,,Dài 361 mm - Rộng 237 mm - Dày 17.9 mm - 1.7 kg,Vỏ nhựa - nắp lưng bằng kim loại,"3-cell, 50Wh",Windows 11 Home SL,2023,361,237,17.9,1.7
https://www.thegioididong.com/laptop/acer-aspire-5-a515-58gm-51lb-i5-nxkq4sv002,Acer,Laptop Acer Gaming Aspire 5 A515 58GM 51LB i5 13420H/16GB/512GB/4GB RTX2050/Win11 (NX.KQ4SV.002),"Bộ sản phẩm gồm: Sách hướng dẫn, Thùng máy, Sạc Laptop Acer
Hư gì đổi nấy 12 tháng tại 2961 siêu thị toàn quốc (miễn phí tháng đầu) Xem chi tiết
Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng  Xem địa chỉ bảo hành",16990000,Hoàng Văn Lộc,3,0,"Máy dùng ok, nhưng cắm sạc phải xoay ngược xoay xuôi mới nhận. Cho mình hỏi máy này lấy cục sạc type C sạc được không và nên mua cục sạc type C có thông số như thế nào",16 GB,DDR4 2 khe (1 khe 8 GB + 1 khe 8 GB),3200 MHz,32 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",Intel Core i5 Raptor Lake - 13420H,8,12,2.1GHz,Turbo Boost 4.6 GHz,,,"15.6""",Full HD (1920 x 1080),60Hz,,Tấm nền IPS,,,"Card rời - NVIDIA GeForce RTX 2050, 4 GB",Acer Purified Voice,,LAN (RJ45),Wi-Fi 6E (802.11ax),Full HD Webcam,Đơn sắc - Màu trắng,Bảo mật vân tay,,,Dài 361 mm - Rộng 237 mm - Dày 17.9 mm - 1.7 kg,Vỏ nhựa - nắp lưng bằng kim loại,"3-cell, 50Wh",Windows 11 Home SL,2023,361,237,17.9,1.7
https://www.thegioididong.com/laptop/acer-aspire-5-a515-58gm-51lb-i5-nxkq4sv002,Acer,Laptop Acer Gaming Aspire 5 A515 58GM 51LB i5 13420H/16GB/512GB/4GB RTX2050/Win11 (NX.KQ4SV.002),"Bộ sản phẩm gồm: Sách hướng dẫn, Thùng máy, Sạc Laptop Acer
Hư gì đổi nấy 12 tháng tại 2961 siêu thị toàn quốc (miễn phí tháng đầu) Xem chi tiết
Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng  Xem địa chỉ bảo hành",16990000,Lê Văn Phúc,4,0,máy rất ổn nhưng cũng một số trục trặc,16 GB,DDR4 2 khe (1 khe 8 GB + 1 khe 8 GB),3200 MHz,32 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",Intel Core i5 Raptor Lake - 13420H,8,12,2.1GHz,Turbo Boost 4.6 GHz,,,"15.6""",Full HD (1920 x 1080),60Hz,,Tấm nền IPS,,,"Card rời - NVIDIA GeForce RTX 2050, 4 GB",Acer Purified Voice,,LAN (RJ45),Wi-Fi 6E (802.11ax),Full HD Webcam,Đơn sắc - Màu trắng,Bảo mật vân tay,,,Dài 361 mm - Rộng 237 mm - Dày 17.9 mm - 1.7 kg,Vỏ nhựa - nắp lưng bằng kim loại,"3-cell, 50Wh",Windows 11 Home SL,2023,361,237,17.9,1.7
https://www.thegioididong.com/laptop/acer-aspire-5-a515-58gm-51lb-i5-nxkq4sv002,Acer,Laptop Acer Gaming Aspire 5 A515 58GM 51LB i5 13420H/16GB/512GB/4GB RTX2050/Win11 (NX.KQ4SV.002),"Bộ sản phẩm gồm: Sách hướng dẫn, Thùng máy, Sạc Laptop Acer
Hư gì đổi nấy 12 tháng tại 2961 siêu thị toàn quốc (miễn phí tháng đầu) Xem chi tiết
Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng  Xem địa chỉ bảo hành",16990000,Lê Văn Dũng,2,0,"mặt kê tay và phần mặt bàn phím bị trầy rất nhiều mặc dù có vệ máy rất kĩ xước dăm và mình sử dụng được 4 tháng, tróc sơn nhanh lởm chởm còn lại sử dụng rất ngon lâu lâu bị khựng nhẹ nhưng không đáng kể nếu tài chính tầm 17tr thì em này có i5 gen 13 + rtx 2050+ ram 16gb sẵn thì hợp lí rồi ngoại hình đẹp nhưng dễ trầy xước",16 GB,DDR4 2 khe (1 khe 8 GB + 1 khe 8 GB),3200 MHz,32 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",Intel Core i5 Raptor Lake - 13420H,8,12,2.1GHz,Turbo Boost 4.6 GHz,,,"15.6""",Full HD (1920 x 1080),60Hz,,Tấm nền IPS,,,"Card rời - NVIDIA GeForce RTX 2050, 4 GB",Acer Purified Voice,,LAN (RJ45),Wi-Fi 6E (802.11ax),Full HD Webcam,Đơn sắc - Màu trắng,Bảo mật vân tay,,,Dài 361 mm - Rộng 237 mm - Dày 17.9 mm - 1.7 kg,Vỏ nhựa - nắp lưng bằng kim loại,"3-cell, 50Wh",Windows 11 Home SL,2023,361,237,17.9,1.7
https://www.thegioididong.com/laptop/acer-aspire-5-a515-58gm-51lb-i5-nxkq4sv002,Acer,Laptop Acer Gaming Aspire 5 A515 58GM 51LB i5 13420H/16GB/512GB/4GB RTX2050/Win11 (NX.KQ4SV.002),"Bộ sản phẩm gồm: Sách hướng dẫn, Thùng máy, Sạc Laptop Acer
Hư gì đổi nấy 12 tháng tại 2961 siêu thị toàn quốc (miễn phí tháng đầu) Xem chi tiết
Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng  Xem địa chỉ bảo hành",16990000,Nguyễn Thị Hồng Mai,5,0,Con chị sử dụng cũng OK lắm.,16 GB,DDR4 2 khe (1 khe 8 GB + 1 khe 8 GB),3200 MHz,32 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",Intel Core i5 Raptor Lake - 13420H,8,12,2.1GHz,Turbo Boost 4.6 GHz,,,"15.6""",Full HD (1920 x 1080),60Hz,,Tấm nền IPS,,,"Card rời - NVIDIA GeForce RTX 2050, 4 GB",Acer Purified Voice,,LAN (RJ45),Wi-Fi 6E (802.11ax),Full HD Webcam,Đơn sắc - Màu trắng,Bảo mật vân tay,,,Dài 361 mm - Rộng 237 mm - Dày 17.9 mm - 1.7 kg,Vỏ nhựa - nắp lưng bằng kim loại,"3-cell, 50Wh",Windows 11 Home SL,2023,361,237,17.9,1.7
https://www.thegioididong.com/laptop/acer-aspire-5-a515-58gm-51lb-i5-nxkq4sv002,Acer,Laptop Acer Gaming Aspire 5 A515 58GM 51LB i5 13420H/16GB/512GB/4GB RTX2050/Win11 (NX.KQ4SV.002),"Bộ sản phẩm gồm: Sách hướng dẫn, Thùng máy, Sạc Laptop Acer
Hư gì đổi nấy 12 tháng tại 2961 siêu thị toàn quốc (miễn phí tháng đầu) Xem chi tiết
Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng  Xem địa chỉ bảo hành",16990000,Bùi Cát Vũ,5,1,"nút f5 trên máy là giảm độ sáng màn hình, làm sao chỉnh cho nó thành refresh lại ạ",16 GB,DDR4 2 khe (1 khe 8 GB + 1 khe 8 GB),3200 MHz,32 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",Intel Core i5 Raptor Lake - 13420H,8,12,2.1GHz,Turbo Boost 4.6 GHz,,,"15.6""",Full HD (1920 x 1080),60Hz,,Tấm nền IPS,,,"Card rời - NVIDIA GeForce RTX 2050, 4 GB",Acer Purified Voice,,LAN (RJ45),Wi-Fi 6E (802.11ax),Full HD Webcam,Đơn sắc - Màu trắng,Bảo mật vân tay,,,Dài 361 mm - Rộng 237 mm - Dày 17.9 mm - 1.7 kg,Vỏ nhựa - nắp lưng bằng kim loại,"3-cell, 50Wh",Windows 11 Home SL,2023,361,237,17.9,1.7
https://www.thegioididong.com/laptop/acer-aspire-5-a515-58gm-51lb-i5-nxkq4sv002,Acer,Laptop Acer Gaming Aspire 5 A515 58GM 51LB i5 13420H/16GB/512GB/4GB RTX2050/Win11 (NX.KQ4SV.002),"Bộ sản phẩm gồm: Sách hướng dẫn, Thùng máy, Sạc Laptop Acer
Hư gì đổi nấy 12 tháng tại 2961 siêu thị toàn quốc (miễn phí tháng đầu) Xem chi tiết
Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng  Xem địa chỉ bảo hành",16990000,Tân,4,0,"Khi ghim sạc vỏ máy bị rò điện, khi sờ tay vào có cảm giác bị tê tay. Vừa mua 25/02/2024, cái này do máy bị lỗi hay là máy nào cũng vậy ad.",16 GB,DDR4 2 khe (1 khe 8 GB + 1 khe 8 GB),3200 MHz,32 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",Intel Core i5 Raptor Lake - 13420H,8,12,2.1GHz,Turbo Boost 4.6 GHz,,,"15.6""",Full HD (1920 x 1080),60Hz,,Tấm nền IPS,,,"Card rời - NVIDIA GeForce RTX 2050, 4 GB",Acer Purified Voice,,LAN (RJ45),Wi-Fi 6E (802.11ax),Full HD Webcam,Đơn sắc - Màu trắng,Bảo mật vân tay,,,Dài 361 mm - Rộng 237 mm - Dày 17.9 mm - 1.7 kg,Vỏ nhựa - nắp lưng bằng kim loại,"3-cell, 50Wh",Windows 11 Home SL,2023,361,237,17.9,1.7
https://www.thegioididong.com/laptop/acer-aspire-5-a515-58gm-51lb-i5-nxkq4sv002,Acer,Laptop Acer Gaming Aspire 5 A515 58GM 51LB i5 13420H/16GB/512GB/4GB RTX2050/Win11 (NX.KQ4SV.002),"Bộ sản phẩm gồm: Sách hướng dẫn, Thùng máy, Sạc Laptop Acer
Hư gì đổi nấy 12 tháng tại 2961 siêu thị toàn quốc (miễn phí tháng đầu) Xem chi tiết
Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng  Xem địa chỉ bảo hành",16990000,Anh Ngô Vũ Việt Hoàng,4,0,Máy dùng ổn trong phân khúc nhưng Mình nghĩ nên bỏ cái balo đi. Vì cái balo là nguyên nhân gây xước máy ae ạ. Cái balo thiết kế nhìn chắc chắn nhưng phần đáy có 2 con ốc rất sắc cạnh. Mà không lót xốp ở đáy chỉ có 1 lớp vải mỏng nên khi để lap con ốc cọ vào gây xước và móp máy ae để ý nhé.,16 GB,DDR4 2 khe (1 khe 8 GB + 1 khe 8 GB),3200 MHz,32 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",Intel Core i5 Raptor Lake - 13420H,8,12,2.1GHz,Turbo Boost 4.6 GHz,,,"15.6""",Full HD (1920 x 1080),60Hz,,Tấm nền IPS,,,"Card rời - NVIDIA GeForce RTX 2050, 4 GB",Acer Purified Voice,,LAN (RJ45),Wi-Fi 6E (802.11ax),Full HD Webcam,Đơn sắc - Màu trắng,Bảo mật vân tay,,,Dài 361 mm - Rộng 237 mm - Dày 17.9 mm - 1.7 kg,Vỏ nhựa - nắp lưng bằng kim loại,"3-cell, 50Wh",Windows 11 Home SL,2023,361,237,17.9,1.7
https://www.thegioididong.com/laptop/acer-aspire-5-a515-58gm-51lb-i5-nxkq4sv002,Acer,Laptop Acer Gaming Aspire 5 A515 58GM 51LB i5 13420H/16GB/512GB/4GB RTX2050/Win11 (NX.KQ4SV.002),"Bộ sản phẩm gồm: Sách hướng dẫn, Thùng máy, Sạc Laptop Acer
Hư gì đổi nấy 12 tháng tại 2961 siêu thị toàn quốc (miễn phí tháng đầu) Xem chi tiết
Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng  Xem địa chỉ bảo hành",16990000,Lê Thị Song Hương,2,0,"Mới mua mà làm có cái excel đơn giản mà cũng lỗi , loa rè luôn",16 GB,DDR4 2 khe (1 khe 8 GB + 1 khe 8 GB),3200 MHz,32 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",Intel Core i5 Raptor Lake - 13420H,8,12,2.1GHz,Turbo Boost 4.6 GHz,,,"15.6""",Full HD (1920 x 1080),60Hz,,Tấm nền IPS,,,"Card rời - NVIDIA GeForce RTX 2050, 4 GB",Acer Purified Voice,,LAN (RJ45),Wi-Fi 6E (802.11ax),Full HD Webcam,Đơn sắc - Màu trắng,Bảo mật vân tay,,,Dài 361 mm - Rộng 237 mm - Dày 17.9 mm - 1.7 kg,Vỏ nhựa - nắp lưng bằng kim loại,"3-cell, 50Wh",Windows 11 Home SL,2023,361,237,17.9,1.7
https://www.thegioididong.com/laptop/acer-aspire-5-a515-58gm-51lb-i5-nxkq4sv002,Acer,Laptop Acer Gaming Aspire 5 A515 58GM 51LB i5 13420H/16GB/512GB/4GB RTX2050/Win11 (NX.KQ4SV.002),"Bộ sản phẩm gồm: Sách hướng dẫn, Thùng máy, Sạc Laptop Acer
Hư gì đổi nấy 12 tháng tại 2961 siêu thị toàn quốc (miễn phí tháng đầu) Xem chi tiết
Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng  Xem địa chỉ bảo hành",16990000,Nguyễn Thị Bích Chăm,4,0,Mới xài nên thấy ổn ok,16 GB,DDR4 2 khe (1 khe 8 GB + 1 khe 8 GB),3200 MHz,32 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",Intel Core i5 Raptor Lake - 13420H,8,12,2.1GHz,Turbo Boost 4.6 GHz,,,"15.6""",Full HD (1920 x 1080),60Hz,,Tấm nền IPS,,,"Card rời - NVIDIA GeForce RTX 2050, 4 GB",Acer Purified Voice,,LAN (RJ45),Wi-Fi 6E (802.11ax),Full HD Webcam,Đơn sắc - Màu trắng,Bảo mật vân tay,,,Dài 361 mm - Rộng 237 mm - Dày 17.9 mm - 1.7 kg,Vỏ nhựa - nắp lưng bằng kim loại,"3-cell, 50Wh",Windows 11 Home SL,2023,361,237,17.9,1.7
https://www.thegioididong.com/laptop/acer-aspire-5-a515-58gm-51lb-i5-nxkq4sv002,Acer,Laptop Acer Gaming Aspire 5 A515 58GM 51LB i5 13420H/16GB/512GB/4GB RTX2050/Win11 (NX.KQ4SV.002),"Bộ sản phẩm gồm: Sách hướng dẫn, Thùng máy, Sạc Laptop Acer
Hư gì đổi nấy 12 tháng tại 2961 siêu thị toàn quốc (miễn phí tháng đầu) Xem chi tiết
Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng  Xem địa chỉ bảo hành",16990000,TRẦN THỊ TUỆ,3,0,Máy mình khi call video thì mở thêm tab youtube sẽ bị lọc mất nhạc nền. Chuyển tab màn hình trắng như zalo thì sẽ bị mờ mờ nhẹ rồi mới hiện rõ,16 GB,DDR4 2 khe (1 khe 8 GB + 1 khe 8 GB),3200 MHz,32 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",Intel Core i5 Raptor Lake - 13420H,8,12,2.1GHz,Turbo Boost 4.6 GHz,,,"15.6""",Full HD (1920 x 1080),60Hz,,Tấm nền IPS,,,"Card rời - NVIDIA GeForce RTX 2050, 4 GB",Acer Purified Voice,,LAN (RJ45),Wi-Fi 6E (802.11ax),Full HD Webcam,Đơn sắc - Màu trắng,Bảo mật vân tay,,,Dài 361 mm - Rộng 237 mm - Dày 17.9 mm - 1.7 kg,Vỏ nhựa - nắp lưng bằng kim loại,"3-cell, 50Wh",Windows 11 Home SL,2023,361,237,17.9,1.7
https://www.thegioididong.com/laptop/acer-aspire-5-a515-58gm-51lb-i5-nxkq4sv002,Acer,Laptop Acer Gaming Aspire 5 A515 58GM 51LB i5 13420H/16GB/512GB/4GB RTX2050/Win11 (NX.KQ4SV.002),"Bộ sản phẩm gồm: Sách hướng dẫn, Thùng máy, Sạc Laptop Acer
Hư gì đổi nấy 12 tháng tại 2961 siêu thị toàn quốc (miễn phí tháng đầu) Xem chi tiết
Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng  Xem địa chỉ bảo hành",16990000,Trần Tiến Đạt,5,0,"Rất tốt, nhân viên nhiệt tình, tư vấn các gói khuyến mãi và giảm giá...",16 GB,DDR4 2 khe (1 khe 8 GB + 1 khe 8 GB),3200 MHz,32 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",Intel Core i5 Raptor Lake - 13420H,8,12,2.1GHz,Turbo Boost 4.6 GHz,,,"15.6""",Full HD (1920 x 1080),60Hz,,Tấm nền IPS,,,"Card rời - NVIDIA GeForce RTX 2050, 4 GB",Acer Purified Voice,,LAN (RJ45),Wi-Fi 6E (802.11ax),Full HD Webcam,Đơn sắc - Màu trắng,Bảo mật vân tay,,,Dài 361 mm - Rộng 237 mm - Dày 17.9 mm - 1.7 kg,Vỏ nhựa - nắp lưng bằng kim loại,"3-cell, 50Wh",Windows 11 Home SL,2023,361,237,17.9,1.7
